lane,detection,light,sign
0.074905396,0.009432554,0.026089191,0.071253061
0.077976465,0.009404898,0.024219036,0.071578026
0.07124424,0.009399176,0.024386406,0.07152319
0.074332952,0.00865221,0.023978949,0.071343184
0.074927807,0.009371996,0.02393961,0.07186389
0.075295448,0.009029627,0.024121284,0.072736263
0.073605299,0.008717775,0.024271488,0.071989536
0.078231335,0.009394646,0.024115324,0.071384907
0.075946093,0.008642435,0.023956299,0.073045254
0.076536894,0.009358168,0.024160147,0.071816206
0.0753479,0.00944066,0.026303053,0.071648121
0.07525444,0.009423018,0.025626659,0.07160306
0.072779655,0.009330988,0.023856163,0.072459459
0.072458267,0.009348392,0.024139881,0.071865082
0.071816444,0.009444714,0.023764133,0.07212162
0.076980829,0.009011269,0.028852224,0.071942806
0.073374033,0.009397507,0.024089575,0.07203722
0.070732594,0.00869298,0.023386955,0.07254529
0.075793505,0.008320332,0.023663282,0.092134476
0.076546431,0.009361267,0.02347374,0.0929389
0.073468447,0.008989096,0.027335644,0.07591176
0.069591999,0.009408951,0.022481441,0.076109409
0.075601816,0.008644104,0.022680283,0.069081783
0.07504344,0.008292437,0.023802757,0.068722725
0.073775291,0.009041071,0.024241209,0.069453955
0.0753901,0.008669615,0.024243116,0.069251537
0.075154543,0.009349346,0.024119377,0.069092512
0.074846029,0.00939703,0.028363228,0.069387674
0.074453354,0.008746624,0.022237778,0.069664001
0.074670792,0.009349108,0.022390604,0.072272062
0.073806763,0.009418249,0.022391796,0.069881439
0.07360363,0.009531975,0.021235228,0.069940805
0.077160358,0.0094769,0.028146029,0.069545984
0.07561326,0.009058475,0.022143841,0.069722891
0.074673653,0.012063026,0.024231434,0.069917679
0.075611591,0.012116909,0.025418758,0.069689989
0.075036764,0.010456085,0.023686886,0.070100546
0.075923681,0.009902477,0.022090912,0.070155382
0.076987743,0.00920248,0.021345854,0.073034525
0.074678183,0.008602858,0.023304462,0.069638491
0.07526803,0.008932114,0.027735233,0.069741964
0.077930927,0.00922513,0.023500681,0.069802523
0.074791908,0.008388281,0.023709059,0.069901466
0.074186802,0.009358168,0.028153419,0.070003748
0.076806545,0.008633137,0.025449276,0.071086884
0.072719097,0.009586573,0.022217274,0.069014311
0.074939966,0.009394646,0.022729158,0.070123196
0.07503581,0.0093925,0.026695967,0.069836855
0.075247049,0.008686066,0.022975445,0.070034981
0.072108269,0.009414911,0.022959709,0.070150375
0.073952436,0.009040594,0.02234149,0.071239233
0.074611425,0.008660793,0.022460699,0.070054293
0.077018738,0.008671284,0.022875309,0.070347786
0.076198339,0.008284092,0.021663427,0.070246458
0.074164867,0.009383917,0.042312622,0.070159197
0.075704813,0.008733511,0.022310019,0.070092201
0.075833321,0.008314133,0.02098918,0.071640491
0.070732355,0.008638382,0.02255106,0.072319508
0.078055143,0.0094347,0.023757935,0.073271036
0.075636864,0.009440184,0.01975441,0.073616028
0.077952862,0.009454012,0.022269964,0.073440552
0.074433088,0.008625031,0.0234797,0.070065498
0.077357531,0.009048223,0.021573305,0.074221373
0.070295334,0.009382248,0.02139926,0.070080042
0.071374893,0.009390831,0.0240376,0.071051121
0.075257301,0.009420633,0.026818275,0.070302248
0.075725794,0.009414196,0.018704653,0.071526527
0.076913834,0.008607149,0.026755095,0.070899725
0.076352358,0.008670092,0.026064634,0.07356596
0.072834253,0.00874424,0.022996902,0.073422432
0.076316357,0.009443045,0.023337126,0.073099613
0.076638222,0.009460211,0.034341097,0.074836493
0.075046539,0.009483099,0.024727345,0.071200609
0.073952675,0.008639574,0.024321079,0.073655844
0.075085163,0.009483337,0.023684025,0.073937654
0.071128368,0.0086689,0.026588202,0.073359251
0.076207638,0.00936842,0.024090528,0.071094751
0.076262236,0.008749723,0.024370193,0.071614742
0.075451612,0.009138107,0.02365613,0.071211815
0.077300787,0.00905633,0.023856163,0.070566416
0.073656321,0.00902462,0.019851685,0.071006298
0.074659824,0.009051561,0.02842927,0.071115017
0.0811131,0.009398699,0.028756857,0.071302652
0.076313257,0.009394646,0.023811579,0.070969582
0.080236435,0.008622169,0.024194241,0.073908091
0.070007324,0.009394407,0.023757219,0.073818445
0.070301294,0.00870204,0.023752928,0.071537256
0.074277163,0.009397745,0.019800901,0.071085453
0.075343132,0.009379148,0.023277998,0.071505308
0.076179504,0.009409904,0.02666688,0.070790052
0.074394226,0.009358883,0.023952961,0.071059227
0.074621677,0.0086658,0.026747227,0.070949316
0.074014902,0.009022474,0.022295237,0.071468353
0.074079037,0.008663416,0.027903795,0.071665287
0.075965166,0.008696079,0.023914814,0.072093487
0.078218699,0.00905323,0.024147987,0.071735382
0.074058533,0.009041548,0.023646832,0.074788094
0.076491117,0.008669138,0.028673649,0.071297169
0.074468136,0.009432793,0.023914814,0.071363688
0.077119589,0.008653641,0.023479223,0.071460009
0.073931456,0.00866127,0.027040482,0.072399616
0.070197105,0.009394407,0.023523092,0.071001053
0.077048302,0.00908947,0.022868633,0.071701288
0.074195385,0.009524584,0.022949457,0.071678162
0.078602791,0.009094954,0.029011011,0.071807861
0.075603247,0.009421825,0.021593094,0.072067261
0.076595783,0.008696795,0.021694183,0.071763277
0.07557559,0.009398222,0.021708012,0.071573019
0.073283434,0.008651018,0.020449162,0.072756052
0.073546648,0.008658409,0.02373004,0.07183075
0.074073315,0.008295298,0.02876544,0.075037003
0.076219082,0.009488583,0.023261786,0.071852446
0.075945854,0.009125948,0.026983261,0.071960688
0.072895288,0.008681774,0.023204565,0.072080135
0.070366144,0.00873971,0.028211594,0.072284698
0.075415373,0.008266687,0.023438454,0.072207212
0.07016921,0.008639336,0.027652502,0.07235527
0.069680691,0.009014845,0.024620056,0.072046518
0.074224472,0.009406328,0.024093151,0.072548151
0.077041388,0.008659363,0.024589539,0.072360039
0.07189846,0.009422064,0.024848938,0.072064877
0.075241089,0.009380102,0.029141188,0.072183609
0.07458806,0.00942111,0.024092674,0.072215796
0.074413538,0.008645773,0.026024342,0.072403669
0.075925112,0.009460211,0.021645069,0.072194576
0.076523542,0.009376287,0.023737669,0.072610378
0.075677395,0.008679867,0.024672747,0.073000908
0.075155258,0.009023666,0.023371458,0.07284379
0.074211121,0.00905633,0.022118092,0.072262764
0.071455956,0.009452343,0.021606445,0.07268095
0.075083494,0.009373903,0.021710157,0.072302341
0.076856852,0.008656502,0.021908045,0.072486877
0.074298382,0.009464025,0.02166152,0.073155642
0.075134277,0.009135246,0.028486967,0.072878599
0.075485468,0.008300304,0.028299093,0.072426319
0.075408936,0.009371519,0.024787903,0.075662374
0.077915907,0.009002447,0.023818016,0.073051691
0.072718382,0.009397984,0.027503014,0.07420063
0.078517675,0.009079933,0.023527861,0.072391748
0.076571465,0.009013891,0.026091576,0.072417974
0.074411392,0.009444475,0.023465633,0.073093891
0.076227188,0.00905776,0.026990652,0.072520971
0.076090574,0.009347916,0.028033495,0.072954178
0.074962616,0.009429216,0.026085377,0.073077679
0.076330423,0.009404421,0.029073954,0.072794199
0.073664904,0.009096146,0.02363658,0.073171377
0.072191477,0.00865221,0.022845984,0.073276758
0.069994926,0.009045362,0.028137207,0.073012352
0.079302788,0.008677244,0.02272296,0.073477507
0.073369026,0.009040117,0.022408247,0.073196888
0.072066545,0.009049892,0.024342537,0.074171782
0.072528839,0.00869298,0.02259469,0.0733459
0.075434446,0.008650303,0.022501707,0.073513031
0.076029062,0.008613348,0.024945021,0.072813272
0.07644105,0.009483814,0.028128386,0.073054075
0.074249506,0.00871253,0.025278807,0.073287249
0.075941563,0.008650541,0.020837307,0.073484898
0.073710918,0.009381533,0.022160292,0.072899818
0.077088594,0.012793779,0.020743608,0.074056387
0.073349714,0.012182713,0.023216724,0.07296896
0.076606035,0.012512445,0.023683548,0.073854685
0.074669838,0.012032509,0.022803307,0.073427677
0.075656176,0.011608362,0.028332949,0.07581687
0.075436354,0.009517431,0.029160976,0.073167801
0.075702667,0.010061264,0.024450541,0.073465109
0.077300787,0.009057999,0.02134943,0.07356596
0.073934555,0.008957148,0.02427125,0.097948313
0.077441931,0.009635687,0.026251793,0.085098505
0.077665329,0.009456635,0.023650408,0.074167252
0.0756073,0.009517193,0.023873329,0.073685646
0.074943781,0.0093925,0.019800425,0.073925734
0.071923018,0.008699417,0.027740479,0.073828459
0.074945927,0.009420872,0.024246931,0.073867559
0.076350689,0.008681536,0.024313688,0.073783159
0.074234009,0.008651733,0.026832581,0.07450676
0.074470043,0.009454727,0.023810625,0.073810339
0.076900721,0.008687019,0.029419184,0.074280739
0.073552847,0.008685589,0.02414608,0.074019194
0.073089838,0.009037733,0.021649361,0.074033976
0.074281454,0.009456396,0.024519682,0.073981047
0.071242094,0.009126902,0.023778439,0.076830626
0.074636459,0.009021044,0.027985811,0.074282169
0.074962616,0.008647442,0.023803473,0.07413125
0.072296619,0.009403944,0.023917913,0.074291468
0.075745344,0.00830245,0.026458025,0.073969364
0.076402903,0.009376049,0.023025274,0.073760271
0.075012922,0.008723259,0.024231434,0.074383736
0.077723265,0.008674145,0.025668383,0.074036598
0.075674772,0.008671761,0.026789188,0.07400465
0.075102806,0.009055376,0.023524761,0.074201584
0.076626301,0.009411097,0.022795439,0.074394464
0.075890303,0.008716583,0.027829885,0.074172735
0.074733734,0.00938344,0.025815487,0.074150562
0.069482327,0.009383202,0.023187637,0.074421644
0.077104092,0.00868535,0.025938511,0.077569485
0.077682018,0.009358406,0.023430109,0.074555159
0.075431585,0.008275986,0.024144888,0.074362993
0.074599981,0.009401083,0.023497343,0.074491501
0.073613405,0.009452343,0.0241189,0.074033022
0.075802803,0.008714676,0.021555901,0.073916435
0.075648785,0.009087801,0.023472309,0.074700117
0.075456381,0.009374142,0.02367878,0.074399233
0.076968193,0.009400129,0.023966789,0.075317621
0.074419737,0.009408951,0.027491093,0.078229427
0.080246925,0.009422779,0.023825884,0.074727774
0.075216532,0.009409666,0.024301529,0.077786207
0.076868296,0.009065866,0.020018339,0.074952364
0.072809458,0.009209156,0.024230719,0.100229025
0.074193239,0.009503365,0.024437189,0.078962088
0.075387239,0.008656025,0.024574518,0.077877998
0.07198143,0.009449244,0.024858475,0.078990936
0.073753595,0.009397268,0.028430939,0.077340603
0.072374105,0.009137869,0.023965597,0.07784009
0.074317217,0.01184535,0.02751112,0.0785954
0.074061155,0.011737347,0.024181128,0.079174042
0.073827982,0.012150526,0.024173737,0.077584982
0.074644804,0.012591124,0.022389889,0.075248003
0.074506283,0.012503624,0.024238825,0.0753932
0.07282877,0.010348797,0.024145126,0.074905872
0.069951296,0.009665251,0.02909565,0.075201988
0.076222658,0.009150028,0.02414155,0.075072527
0.074170828,0.009780407,0.029042244,0.075031996
0.07473278,0.008468151,0.023791075,0.082658291
0.076738358,0.009492636,0.022746801,0.076090574
0.074368238,0.009066582,0.023635387,0.075052738
0.077228546,0.009428263,0.026815176,0.075541496
0.072294474,0.009445906,0.029565096,0.075921297
0.075706244,0.008790016,0.02474761,0.07565999
0.074555635,0.008654833,0.024307013,0.075685501
0.07772398,0.008678436,0.024758101,0.07629776
0.070619822,0.009489059,0.024655819,0.075208426
0.075052261,0.009128571,0.024437189,0.075991631
0.073722601,0.009460926,0.024294138,0.075665236
0.075849056,0.008681059,0.024205446,0.075843334
0.077642679,0.00945282,0.022825003,0.075372458
0.075286388,0.009109735,0.024162769,0.0754776
0.0762012,0.009393454,0.022280693,0.075572968
0.074692011,0.009095907,0.029226542,0.075621128
0.075288534,0.008626938,0.026177168,0.075812101
0.076828003,0.009036064,0.022264957,0.075845718
0.078787327,0.009396791,0.025435448,0.075534582
0.070318222,0.009364367,0.025430441,0.075651646
0.078516006,0.009407997,0.025156736,0.075901747
0.073014498,0.009387016,0.02248621,0.075829268
0.074846029,0.00940156,0.024202824,0.076055765
0.074924231,0.008665085,0.02390337,0.075907946
0.077079296,0.009463787,0.028280735,0.07629776
0.076166153,0.008655071,0.025569677,0.076006174
0.075559139,0.008272648,0.022413254,0.075752974
0.075290203,0.009381294,0.020222664,0.076429605
0.075818062,0.008634567,0.024080515,0.07664752
0.07718873,0.008674145,0.023895264,0.075964212
0.075836182,0.009408236,0.025217295,0.0761621
0.074110508,0.008699656,0.024200916,0.076056957
0.073579073,0.008291721,0.027181387,0.076387405
0.075407028,0.009436131,0.025981903,0.076178789
0.074344397,0.009410381,0.023800373,0.076587677
0.078454256,0.009395599,0.026987553,0.076283216
0.074455976,0.00941968,0.023643732,0.077004194
0.077292442,0.009452105,0.023616314,0.075862408
0.075864792,0.009441137,0.023929358,0.076711178
0.075809956,0.008637905,0.028507471,0.076293707
0.073534727,0.008681536,0.023902655,0.076521635
0.073922396,0.008322239,0.023926735,0.076347351
0.073735952,0.008346558,0.02643919,0.077011824
0.074426174,0.008687735,0.023807049,0.076816082
0.077178001,0.008642912,0.02824688,0.076660872
0.074935675,0.008671999,0.026540279,0.076637268
0.075927496,0.009064198,0.02760601,0.076375961
0.076643705,0.009444714,0.02444911,0.07740593
0.07562089,0.009083509,0.024623156,0.076841116
0.077802658,0.009406328,0.024111986,0.076493979
0.075705767,0.008671284,0.024300575,0.076845884
0.075811863,0.009380817,0.027501583,0.076358557
0.075983047,0.009402514,0.024626493,0.076765776
0.075709581,0.008621693,0.023408651,0.076818705
0.071024656,0.009429693,0.022947311,0.077270031
0.074490786,0.009372711,0.023891449,0.076904058
0.077251434,0.009464502,0.028946877,0.076824427
0.0701406,0.009057045,0.024021864,0.077239752
0.075019836,0.009078264,0.024209499,0.077058077
0.075972557,0.008707047,0.028264046,0.077546835
0.070501804,0.009385347,0.02417469,0.077194452
0.074071646,0.009454727,0.026959419,0.076950073
0.07600379,0.008644104,0.023612261,0.077032089
0.079521656,0.009425402,0.024217129,0.077206373
0.074170589,0.008697748,0.02879858,0.077214718
0.075313091,0.009082079,0.020395517,0.077144623
0.074907064,0.0087533,0.024415255,0.07687068
0.076513529,0.009061813,0.024325132,0.077501297
0.07405448,0.009489775,0.025944471,0.080554247
0.077803373,0.009006023,0.02422905,0.080802679
0.07459259,0.009399176,0.024197102,0.080373287
0.076764822,0.0090096,0.024346828,0.081234694
0.071012735,0.009404659,0.026992798,0.086239815
0.075857878,0.009032726,0.0241642,0.077163935
0.075880766,0.009356499,0.028640032,0.077333212
0.07559514,0.008723736,0.026869059,0.077096224
0.073413134,0.009455919,0.02436471,0.077312231
0.075345516,0.009048939,0.025128126,0.07756424
0.075036764,0.008686304,0.029635191,0.077460527
0.075403214,0.008844614,0.027486086,0.08504796
0.071882963,0.009098053,0.027852774,0.079300404
0.074269772,0.009416342,0.029495478,0.078063726
0.077524662,0.008999586,0.024518728,0.0775702
0.07416296,0.009046555,0.023747206,0.077243328
0.074069977,0.00939703,0.02470541,0.077479839
0.076422215,0.009438515,0.024804592,0.077696085
0.075474739,0.009454966,0.026945829,0.077894211
0.075514078,0.008742809,0.024137974,0.077693462
0.078085899,0.00946784,0.02420187,0.077429056
0.076093674,0.009414911,0.025163651,0.077850342
0.074623108,0.009762764,0.024577141,0.078092575
0.074769974,0.008716583,0.029046059,0.078140259
0.075204372,0.009455919,0.024152994,0.07765913
0.073635101,0.009408712,0.02236104,0.077851772
0.075851202,0.009402752,0.024106026,0.077643156
0.07646203,0.009470224,0.024060726,0.07805109
0.075009584,0.009402275,0.023871422,0.077489138
0.071460962,0.009033442,0.023932457,0.079135656
0.072939157,0.009087324,0.026480198,0.079329967
0.075388193,0.009471416,0.024551392,0.081059456
0.072444201,0.009419918,0.02427125,0.081078768
0.075633764,0.009067774,0.026538134,0.082644701
0.076624393,0.009435415,0.029378653,0.080363035
0.076524019,0.009404898,0.024435043,0.081406832
0.072788715,0.008677483,0.022603273,0.082121372
0.076624393,0.009064198,0.024280071,0.082904577
,0.008684874,0.028899193,0.082522869
,0.008291006,0.024131775,0.082308054
,0.008653879,0.022838116,0.07930088
,0.00862956,0.024084806,0.078201532
,0.008700132,0.027082443,0.078878403
,0.009428978,0.024237156,0.078558683
,0.009497881,0.026939392,0.078609705
,0.009391308,0.026703119,0.079890728
,0.008276224,0.02064538,0.078699827
,0.009402752,0.024198532,0.07917428
,0.009016275,0.029022932,0.078699827
,0.00934577,0.024579763,0.082334757
,0.009377718,0.024368763,0.08228159
,0.008717299,0.028182745,0.082388878
,0.009040833,0.023771524,0.078992605
,0.008667707,0.023853302,0.079044342
,0.009094477,0.02397871,0.078902245
,0.008652925,0.023972988,0.079035282
,0.008673906,0.022698641,0.079128265
,0.009066582,0.024760008,0.080168247
,0.008624792,0.024103165,0.079501152
,0.009405851,0.023865938,0.079175234
,0.008647442,0.020173311,0.079293013
,0.009408951,0.022611141,0.07914114
,0.00911665,0.024148703,0.079388857
,0.008291245,0.023988724,0.079082966
,0.009401798,0.02414465,0.079330206
,0.008703232,0.024062634,0.079764366
,0.009387255,0.023934603,0.079288483
,0.008731365,0.021247149,0.080155849
,0.008686543,0.026373386,0.079144716
,0.009418011,0.024060011,0.079295397
,0.009395599,0.023736238,0.07926774
,0.008647919,0.024103403,0.079813957
,0.009377003,0.023594618,0.080227852
,0.008655071,0.02379632,0.07961154
,0.009426355,0.024550438,0.079360962
,0.009400368,0.024002552,0.079975128
,0.008749485,0.025483847,0.079594612
,0.009387016,0.023699284,0.079889536
,0.009383678,0.0268929,0.082712412
,0.009013414,0.022481441,0.083622217
,0.008293867,0.02130127,0.082824707
,0.008672237,0.025453568,0.083817482
,0.009395123,0.023692131,0.08932519
,0.009019613,0.023437262,0.083443642
,0.008635759,0.026781559,0.083064556
,0.009108782,0.023595095,0.083164454
,0.008259296,0.026976824,0.082969189
,0.009410143,0.020829916,0.083383799
,0.009396315,0.022601366,0.084802151
,0.008651972,0.02640605,0.084739685
,0.009403706,0.022622347,0.08063221
,0.010205269,0.023896694,0.08040452
,0.008677959,0.025582552,0.080369234
,0.008643389,0.02678895,0.080467939
,0.009072781,0.021841764,0.080322742
,0.009420872,0.023967266,0.080265045
,0.008266687,0.024327517,0.080372334
,0.008660078,0.026446581,0.080286026
,0.008649349,0.027567625,0.080409527
,0.009161472,0.021576405,0.084275961
,0.00947547,0.022275686,0.084569216
,0.009465694,0.024089336,0.083967209
,0.008701086,0.02609086,0.084369421
,0.008687258,0.028820276,0.084141731
,0.008769035,0.022308111,0.084969997
,0.009131908,0.026767731,0.084314108
,0.009147406,0.022415161,0.08509326
,0.00955081,0.02197051,0.084345818
,0.009757996,0.022023678,0.084527254
,0.010156155,0.027797461,0.085220098
,0.009275675,0.021695614,0.084898233
,0.009963036,0.023345232,0.085171938
,0.009241819,0.02788496,0.084267855
,0.009497404,0.023708344,0.083463192
,0.008656979,0.019257545,0.080730677
,0.009385824,0.024450064,0.08082962
,0.009031773,0.027484179,0.081423998
,0.008644581,0.023738623,0.080908537
,0.009416342,0.027274847,0.081317663
,0.009102583,0.02443099,0.081269979
,0.009373188,0.024031639,0.081452847
,0.009414196,0.026834249,0.0815804
,0.009440422,0.022161245,0.082510948
,0.008713484,0.024140596,0.08155489
,0.008602142,0.02296257,0.081375599
,0.009430408,0.02643466,0.081842899
,0.009053469,0.022111177,0.081522942
,0.008666754,0.021917582,0.081130505
,0.009407759,0.021502256,0.081735611
,0.009554148,0.026297569,0.081432343
,0.009440899,0.025879145,0.081988335
,0.00944829,0.027092934,0.081495047
,0.009459257,0.023395538,0.081698179
,0.00942874,0.02291441,0.081708431
,0.00859952,0.022878647,0.08142662
,0.009396553,0.023821831,0.082194328
,0.009084225,0.022493124,0.110787153
,0.009447098,0.023032427,0.085000992
,0.00863409,0.02268219,0.081792355
,0.009494781,0.028353214,0.081915855
,0.009435654,0.022629499,0.081806421
,0.009428263,0.026818514,0.08185792
,0.008671999,0.022350788,0.081598759
,0.008646011,0.02099061,0.081816912
,0.009470701,0.027517796,0.08213973
,0.008709669,0.021157742,0.082285881
,0.008645296,0.027527571,0.082040787
,0.00864315,0.022651672,0.082558632
,0.008698702,0.026229858,0.082166195
,0.009059191,0.026616335,0.082371712
,0.009462118,0.027412415,0.081746101
,0.009057522,0.024008989,0.082253218
,0.008705854,0.02363348,0.081697226
,0.009426355,0.026058912,0.112793684
,0.009412527,0.027981758,0.091727972
,0.009347916,0.020953178,0.111229181
,0.009412289,0.022174597,0.106644154
,0.009478092,0.025128126,0.088207483
,0.00866437,0.022359133,0.091944695
,0.008328915,0.028096199,0.083718538
,0.009406567,0.023491144,0.083763599
,0.009431601,0.023711681,0.083269835
,0.008650541,0.025365353,0.083554745
,0.008734465,0.023439646,0.083222628
,0.008669615,0.023247957,0.082937241
,0.008291721,0.021937847,0.08355689
,0.008675575,0.027122736,0.083240986
,0.008312941,0.027055264,0.083650589
,0.009373903,0.025740385,0.08344698
,0.009408712,0.02393508,0.087210894
,0.00938797,0.023578644,0.08361578
,0.009459734,0.02837491,0.086924791
,0.009439945,0.024854183,0.089036465
,0.008710861,0.024398565,0.086133242
,0.008652925,0.023918867,0.086328506
,0.009019613,0.021466494,0.08659029
,0.009415627,0.027614117,0.086430073
,0.008667946,0.022772789,0.087897539
,0.00902462,0.026106834,0.086430311
,0.00903511,0.024120331,0.086619377
,0.008651733,0.024026394,0.086004496
,0.009346962,0.023966074,0.086948156
,0.008677006,0.023709297,0.086250305
,0.009049416,0.023949385,0.086277246
,0.009265184,0.023896456,0.086355925
,0.008724451,0.027063608,0.087475538
,0.009397268,0.023632765,0.086292744
,0.009443045,0.023735046,0.086595058
,0.00901413,0.027627945,0.086594582
,0.00946331,0.023555279,0.086296797
,0.009408236,0.026981354,0.086470366
,0.009421587,0.023708582,0.086897612
,0.008628845,0.028149843,0.08297801
,0.009379625,0.022510529,0.083393097
,0.009399414,0.025549412,0.087168217
,0.009462357,0.023542404,0.0875175
,0.009079695,0.019837379,0.087062836
,0.009092808,0.02377677,0.08433485
,0.008696318,0.024011374,0.083539963
,0.00941968,0.024758816,0.083354235
,0.009432793,0.024579287,0.084027767
,0.008675575,0.026308298,0.083708286
,0.009441853,0.026329041,0.084052324
,0.009109497,0.024864912,0.083853483
,0.009430885,0.024227858,0.083650112
,0.008644819,0.024663925,0.084026337
,0.008677006,0.023456573,0.083488703
,0.009446621,0.026816368,0.084185839
,0.009420872,0.023198843,0.08453846
,0.00940609,0.027792931,0.083624125
,0.009376526,0.023941755,0.083833933
,0.008674145,0.024237871,0.084246159
,0.009397745,0.024095297,0.083736897
,0.0086689,0.027107239,0.083999395
,0.008329868,0.024133444,0.085357666
,0.008667469,0.023965836,0.085194588
,0.009415627,0.024146557,0.084002733
,0.009401798,0.023739338,0.08404088
,0.008760214,0.022750616,0.084537506
,0.008669853,0.022448301,0.088433981
,0.009449959,0.022065401,0.083845377
,0.008655548,0.022697926,0.084191084
,0.009363413,0.025669575,0.084298372
,0.009445429,0.02285552,0.084653378
,0.009384871,0.026380539,0.083978653
,0.009410381,0.026192665,0.084511518
,0.009409666,0.022705793,0.084818363
,0.008651495,0.023538351,0.084352732
,0.008654833,0.025709391,0.084874392
,0.00940609,0.018729448,0.084554672
,0.008291006,0.021594763,0.084000826
,0.009406805,0.026957035,0.084362745
,0.009411812,0.022308826,0.091848373
,0.008330345,0.022269011,0.085125685
,0.008648634,0.021952868,0.084474564
,0.008644342,0.023076773,0.084890366
,0.008706808,0.023137569,0.084840775
,0.009366512,0.022930622,0.085020065
,0.009448767,0.024543285,0.084838152
,0.009427071,0.022596121,0.088173866
,0.008641481,0.02267766,0.084754229
,0.008662701,0.023344994,0.085006952
,0.009424686,0.028652668,0.08523941
,0.009441376,0.023812771,0.087428331
,0.009392023,0.028562546,0.085469246
,0.009377241,0.023501873,0.08493185
,0.009429216,0.023786306,0.085355043
,0.009398937,0.023583174,0.084903717
,0.009385347,0.023257017,0.085181236
,0.008319378,0.027883768,0.085695505
,0.008670807,0.023692846,0.086203575
,0.009476423,0.026094198,0.08581233
,0.009386301,0.026672125,0.085768461
,0.009386063,0.024416447,0.085084677
,0.009106874,0.027494907,0.085538626
,0.008700371,0.023699522,0.086041212
,0.00942111,0.023452044,0.085505962
,0.009425879,0.023232698,0.085570335
,0.009438276,0.023051977,0.085584402
,0.009384871,0.026657581,0.085308313
,0.009438276,0.026908636,0.085596323
,0.008301497,0.023586512,0.085694075
,0.008635998,0.023844242,0.085977554
,0.009393215,0.028275013,0.085889578
,0.008292437,0.023539066,0.085373402
,0.009061575,0.023657084,0.085533619
,0.009344339,0.026832819,0.085864544
,0.009473801,0.026021957,0.086295366
,0.008638144,0.022721767,0.085611105
,0.008657932,0.024000406,0.087286472
,0.009561777,0.023067236,0.086121321
,0.009518862,0.024946213,0.085954189
,0.008790493,0.024114847,0.085582972
,0.009433985,0.026073694,0.08642745
,0.009056568,0.028188705,0.08582902
,0.009021759,0.028501272,0.086444855
,0.009413481,0.021604061,0.085989237
,0.009434462,0.023370743,0.086172581
,0.009011745,0.027065754,0.086031675
,0.009399891,0.023201942,0.086163759
,0.009373188,0.026217699,0.085641384
,0.00939703,0.027051449,0.086742878
,0.008722067,0.026698589,0.086838722
,0.008647919,0.024008274,0.08724308
,0.00867939,0.028869629,0.08613801
,0.009465218,0.022613525,0.086426497
,0.009016991,0.024320841,0.087311506
,0.009435654,0.024557829,0.087069273
,0.008391142,0.024450302,0.089792967
,0.008769035,0.024654388,0.089892626
,0.00942874,0.024233341,0.086923122
,0.008393764,0.020045519,0.087254286
,0.00942564,0.023810625,0.086891413
,0.008293629,0.029158354,0.087877512
,0.009434938,0.02359581,0.086528063
,0.009414434,0.026729584,0.086797237
,0.009441376,0.023778439,0.086082458
,0.009394884,0.027468681,0.088153362
,0.009395361,0.023138762,0.08757925
,0.009460449,0.024056673,0.086489201
,0.009027719,0.027796984,0.08664012
,0.008697033,0.024080992,0.086905479
,0.008705616,0.028516054,0.087247372
,0.008665323,0.023943424,0.099002123
,0.008681774,0.026363134,0.087316513
,0.009411573,0.022824287,0.08747077
,0.008660316,0.027276754,0.086942911
,0.009040833,0.026232481,0.087119102
,0.009017229,0.024104357,0.086755991
,0.009373665,0.02726078,0.089617252
,0.008701086,0.028343916,0.087754488
,0.008653164,0.023753643,0.087219238
,0.008657455,0.026983738,0.087477446
,0.009391785,0.0246768,0.087132454
,0.008685589,0.026301861,0.088664293
,0.009018898,0.024150848,0.088647127
,0.00871253,0.029571056,0.087336063
,0.009390593,0.024609566,0.088823318
,0.009415627,0.022745609,0.087666273
,0.009359837,0.023734331,0.088589907
,0.008679867,0.026786804,0.08731389
,0.009046793,0.024321079,0.087943077
,0.009380102,0.02363801,0.087518215
,0.009101391,0.028985739,0.087640047
,0.009390354,0.022666693,0.087460518
,0.008284807,0.027247429,0.089382887
,0.009346008,0.020073652,0.087925911
,0.008674145,0.026278973,0.08829689
,0.009014368,0.026781082,0.087458849
,0.009008169,0.02690649,0.087492466
,0.009057283,0.023005962,0.088429928
,0.008293867,0.023412228,0.08767581
,0.009429216,0.02380085,0.087928772
,0.008670807,0.028095484,0.088656664
,0.00903964,0.024505377,0.087594748
,0.009021759,0.024311304,0.087628603
,0.00938797,0.02357173,0.088250637
,0.008696079,0.029073954,0.088391066
,0.008298397,0.024187088,0.087720156
,0.009377956,0.024182796,0.088428736
,0.009051561,0.02405405,0.088049889
,0.00905633,0.023741007,0.088186502
,0.009056807,0.023815632,0.087780714
,0.009431601,0.028738022,0.088707447
,0.008321047,0.02434659,0.087891817
,0.00936389,0.024658203,0.088490725
,0.009026051,0.022491217,0.08765769
,0.008639812,0.024206638,0.088320971
,0.009435654,0.024041891,0.088754892
,0.009453297,0.023580551,0.088531733
,0.008675098,0.027277708,0.088212967
,0.008665562,0.024220228,0.089044094
,0.00865078,0.022146225,0.088468552
,0.009077311,0.023616552,0.088552713
,0.008302212,0.024303913,0.088008642
,0.008686781,0.023551464,0.089254141
,0.010531187,0.023811817,0.088105679
,0.00831151,0.026215076,0.089358568
,0.009039402,0.026242495,0.089390278
